X,Y,OBJECTID,SysSchool,GradeRange,SchoolAddress,SchoolCity,STATE,SchoolZipCode,MailAddress,MailCity,MailZipCode,PrincipalName,PrincipalEmail,SchoolPhone,SchoolFax,longitude,latitude,Year,SchoolYear,SystemID,SystemName,SchoolID,SchoolName,Type,ENROLLMENT_COUNT,Churn,TeacherCount,AvgExp,pYrsLt1,pYears1_10,pYears11_20,pYears21_30,pYearsGt30
-83.44500384,31.93973907,2026,7560101,8-Jun,1358 Ga Highway 215 S,Rochelle,GA,31079,1358 Ga Highway 215 S,Rochelle,31079,"Davis, Chad",childerj@wilcox.k12.ga.us,229.365.7231,229.365.2641,-83.445,31.939733,2019,2018-19,756,Wilcox County,101,Wilcox County Middle School,Middle School,281,6,24,19,4,21,33,17,25
-83.44500384,31.93973907,2027,7560195,PK-05,1358 Ga Highway 215 S,Rochelle,GA,31079,1358 Ga Highway 215 S,Rochelle,31079,"Howell, Gary",childerj@wilcox.k12.ga.us,229.365.7858,229.365.2553,-83.445,31.939733,2019,2018-19,756,Wilcox County,195,Wilcox County Elementary School,Elementary School,526,14,43,14,0,44,23,28,5
-83.44500384,31.93973907,2028,7560201,12-Sep,1358 Ga Highway 215 S,Rochelle,GA,31079,1358 Ga Highway 215 S,Rochelle,31079,"Davis, Chad",childerj@wilcox.k12.ga.us,229.365.7858,229.365.7461,-83.445,31.939733,2019,2018-19,756,Wilcox County,201,Wilcox County High School,High School,322,6,26,22,0,8,42,35,15
-82.72077272,33.72913149,2029,7570105,KK-03,910 E Robert Toombs Ave,Washington,GA,30673-2050,910 E Robert Toombs Ave,Washington,30673-2050,"Pharr, Janet", ,706.678.2633,706.678.2666,-82.720769,33.729125,2019,2018-19,757,Wilkes County,105,Washington-Wilkes Primary School,Elementary School,438,8,34,20,0,15,41,27,18
-82.73389872,33.7604625,2030,7570110,12-Sep,1182 Tignall Rd,Washington,GA,30673-2401,1180 Tignall Road,Washington,30673,"Wheeler, Robert", ,706.678.2426, ,-82.733895,33.760456,2019,2018-19,757,Wilkes County,110,Washington-Wilkes Comprehensive High School,High School,415,13,32,12,3,50,19,28,0
-82.72533272,33.73462849,2031,7570205,PK-05,109 East St,Washington,GA,30673-5330,109 East St,Washington,30673-5330,",",mcgilla@wilkes.k12.ga.us,706.678.7124,706.678.7826,-82.725329,33.734622,2019,2018-19,757,Wilkes County,205,Washington-Wilkes Elementary School,Elementary School,226,8,20,12,10,50,25,10,5
-82.73413372,33.7603325,2032,7570210,8-Jun,1180 Tignall Rd,Washington,GA,30673-2401,1180 Tignall Rd,Washington,30673-2401,"Pendrey, Bill",leed@wilkes.k12.ga.us,706.678.7132, ,-82.73413,33.760326,2019,2018-19,757,Wilkes County,210,Washington-Wilkes Middle School,Middle School,319,8,20,14,0,50,25,25,0
-83.19994981,32.81371827,2033,7580175,5-Mar,12516 Ga Highway 57,Irwinton,GA,31042-2867,P.O. Box 530,Irwinton,31042,"Green, Bonnie",bonnie.green@wilkinson.k12.ga.us,478.946.5527,478.946.7153,-83.199946,32.813712,2019,2018-19,758,Wilkinson County,175,Wilkinson County Elementary School,Elementary School,296,10,20,11,5,55,15,25,0
-83.21201082,32.82481928,2034,7580275,8-Jun,11471 Ga Highway 57,Mc Intyre,GA,31054-2835,P.O. Box 527,Irwinton,31042,"Smith, Angela M.",asmith@wilkinson.k12.ga.us,478.946.2541,478.946.8981,-83.212007,32.824813,2019,2018-19,758,Wilkinson County,275,Wilkinson County Middle School,Middle School,318,8,24,11,4,42,33,21,0
-83.19995881,32.81371827,2035,7581050,PK-02,"12516 Georgia Highway 57, East",Irwinton,GA,31042-2815,P.O. Box 570,Irwinton,31042,"Green, Bonnie",bonnie.green@wilkinson.k12.ga.us,478.946.2161,478.946.3678,-83.199955,32.813712,2019,2018-19,758,Wilkinson County,1050,Wilkinson County Primary School,Elementary School,249,10,21,12,5,33,52,10,0
-83.21399582,32.82496628,2036,7583050,12-Sep,11481 Ga Highway 57,Mc Intyre,GA,31054-2835,P.O. Box 547,Irwinton,31042,"Lewis, Chere'",chere.lewis@wilkinson.k12.ga.us,478.946.2441,478.946.7134,-83.213992,32.82496,2019,2018-19,758,Wilkinson County,3050,Wilkinson County High School,High School,385,6,31,11,3,58,16,16,7
-83.83825094,31.55368197,2037,7590111,5-Mar,1906 Ga Highway 313,Sylvester,GA,31791-7328,1906 Ga Highway 313,Sylvester,31791-7328,"Rouse, Steven",srouse@worthschools.net,229.776.8605, ,-83.838247,31.553676,2019,2018-19,759,Worth County,111,Worth County Elementary School,Elementary School,768,14,47,15,0,32,43,21,4
-83.84169994,31.54761397,2038,7590176,12-Sep,407 W Bryant Dr,Sylvester,GA,31791-7349,407 W Bryant Dr,Sylvester,31791-7349,"Kersh, Scott", ,229.776.8625,229.776.8614,-83.841696,31.547608,2019,2018-19,759,Worth County,176,Worth County High School,High School,826,14,55,14,7,38,24,27,4
-83.83798594,31.54919197,2039,7590193,8-Jun,1305 N Isabella St,Sylvester,GA,31791-7308,1305 N Isabella St,Sylvester,31791-7308,"Sevier, Tiffany",tsevier@worthschools.net,229.776.8620,229.776.8624,-83.837982,31.549186,2019,2018-19,759,Worth County,193,Worth County Middle School,Middle School,722,16,46,15,7,24,39,28,2
-83.83584994,31.54963997,2040,7590196,PK-02,1304 N Isabella St,Sylvester,GA,31791-7307,1304 N Isabella St,Sylvester,31791-7307,"Worthy, Jared",jworthy@worthschools.net,229.776.8660,229.776.8665,-83.835846,31.549634,2019,2018-19,759,Worth County,196,Worth County Primary School,Elementary School,712,16,60,15,2,33,37,20,8
-83.83576294,31.54304197,2041,7590197,12-Jun,103 Eldridge St,Sylvester,GA,31791-1349,103 Eldridge St,Sylvester,31791-1349,"Chafin, Scott", ,229.463.3056, ,-83.835759,31.543036,2019,2018-19,759,Worth County,197,Worth County Achievement Center,High School,42,193,2,27,0,0,0,100,0
-84.42101921,33.73403243,2042,7610100,8-Jun,765 Peeples St SW,Atlanta,GA,30310-2603,765 Peeples St SW,Atlanta,30310-2603,"Crooms, Tiauna",tcrooms@atlanta.k12.ga.us,404.802.6800,404.752.0041,-84.421015,33.734026,2019,2018-19,761,Atlanta Public Schools,100,Brown Middle School,Middle School,480,49,38,10,13,45,32,11,0
-84.3647432,33.73498843,2043,7610101,PK-05,685 Mercer St SE,Atlanta,GA,30312-3519,685 Mercer St SE,Atlanta,30312-3519,"Foster, Timmy",tlfoster@atlanta.k12.ga.us,404.802.4100,404.624.9855,-84.364739,33.734982,2019,2018-19,761,Atlanta Public Schools,101,Parkside Elementary School,Elementary School,524,22,46,12,7,39,41,13,0
-84.3781642,33.65898042,2044,7610103,PK-05,3500 Villa Cir SE,Atlanta,GA,30354-2848,3500 Villa Cir SE,Atlanta,30354-2848,"Harvey, Trennis",tharvey@atlanta.k12.ga.us,404.802.8650,404.608.8321,-84.37816,33.658974,2019,2018-19,761,Atlanta Public Schools,103,Heritage Academy Elementary,Elementary School,441,35,35,13,6,37,29,29,0
-84.3723862,33.69829042,2045,7610104,PK-05,2025 Jonesboro Rd SE,Atlanta,GA,30315-6726,2025 Jonesboro Rd SE,Atlanta,30315-6726,"Ragin, Tiffany",tragin@atlanta.k12.ga.us,404.802.8050,404.624.2024,-84.372382,33.698284,2019,2018-19,761,Atlanta Public Schools,104,Dobbs Elementary School,Elementary School,438,30,34,15,6,27,47,21,0
-84.42464121,33.72195943,2046,7610105,PK-05,1114 Avon Ave SW,Atlanta,GA,30310-3904,"111 Avon Avenue, S.W.",Atlanta,30310,"Taylor, Forrestella",Forrest.Taylor@atlanta.k12.ga.us,404.802.4000,404.752.5563,-84.424637,33.721953,2019,2018-19,761,Atlanta Public Schools,105,Finch Elementary,Elementary School,410,32,41,11,17,29,42,12,0
-84.3887922,33.71845843,2047,7610106,12-Sep,55 McDonough Blvd SE,Atlanta,GA,30315-2316,55 McDonough Blvd SE,Atlanta,30315-2316,"Thornton, Marcene",mthornton@atlanta.k12.ga.us,404.802.4405,404.XXX.XXXX,-84.388788,33.718452,2019,2018-19,761,Atlanta Public Schools,106,Early College High School at Carver,High School,468,15,37,13,11,24,51,14,0
-84.43466022,33.74202243,2048,7610115,8-May,1444 Lucile Ave SW,Atlanta,GA,30310-1217,1444 Lucile Ave SW,Atlanta,30310-1217,"Bray, Michael",mbray@kippstrive.org,404.753.1530, ,-84.434656,33.742016,2019,2018-19,761,Atlanta Public Schools,115,Kipp Strive Academy,Middle School,388,9,29,6,10,66,21,3,0
-84.34698319,33.77556844,2049,7610116,KK-05,1246 Ponce de Leon Ave NE,Atlanta,GA,30306-4602,1246 Ponce de Leon Ave NE,Atlanta,30306-4602,"Harness, Terry",Terry.Harness@atlanta.k12.ga.us,404.802.7150, ,-84.346979,33.775562,2019,2018-19,761,Atlanta Public Schools,116,Springdale Park Elementary School,Elementary School,739,12,51,11,8,43,37,12,0
-84.36702419,33.68963242,2050,7610122,8-May,660 McWilliams Rd SE,Atlanta,GA,30315-7544,660 McWilliams Rd SE,Atlanta,30315-7544,"Irons, Alison Elizabeth", ,404.537.5252, ,-84.36702,33.689626,2019,2018-19,761,Atlanta Public Schools,122,KIPP VISION,Middle School,365,5,24,6,0,92,4,4,0
-84.51355024,33.75479243,2051,7610123,KK-08,286 Wilson Mill Rd SW,Atlanta,GA,30331-4122,286 Wilson Mill Rd SW,Atlanta,30331-4122,"Hardrick, Hyla",hhardick@kindezi.org,404.671.4920, ,-84.513546,33.754786,2019,2018-19,761,Atlanta Public Schools,123,Kindezi,Elementary School,414,6,62,5,18,76,5,2,0
-84.3952262,33.66668642,2052,7610173,8-Jun,3200 Latona Dr SW,Atlanta,GA,30354-2316,3200 Latona Dr SW,Atlanta,30354-2316,"Hill, Lisa",llhill@atlanta.k12.ga.us,404.802.4800,404.669.2266,-84.395222,33.66668,2019,2018-19,761,Atlanta Public Schools,173,Long Middle School,Middle School,740,44,47,14,4,30,40,26,0
-84.53056124,33.70128942,2053,7610180,8-Jun,1925 Niskey Lake Rd SW,Atlanta,GA,30331-6413,1925 Niskey Lake Rd SW,Atlanta,30331-6413,"Harris, Octavius",orharris@atlanta.k12.ga.us,404.802.6700,404.346.2537,-84.530557,33.701283,2019,2018-19,761,Atlanta Public Schools,180,Bunche Middle School,Middle School,930,32,57,12,18,23,37,23,0
-84.50384524,33.73413643,2054,7610182,12-Sep,3450 Benjamin E Mays Dr SW,Atlanta,GA,30331-1906,3450 Benjamin E Mays Dr SW,Atlanta,30331-1906,"Wilkins, Mulanta",Mulanta.Wilkins@atlanta.k12.ga.us,404.802.5100,404.699.6781,-84.503841,33.73413,2019,2018-19,761,Atlanta Public Schools,182,Mays High School,High School,1333,19,94,12,6,38,42,14,0
-84.3620332,33.73983543,2055,7610186,12-Sep,801 Glenwood Ave SE,Atlanta,GA,30316-1813,801 Glenwood Ave SE,Atlanta,30316-1813,"Danser, Adam J",adanser@atlanta.k12.ga.us,404.802.5200,404.624.2111,-84.362029,33.739829,2019,2018-19,761,Atlanta Public Schools,186,"Maynard H. Jackson, Jr. High School",High School,1297,16,77,11,4,44,42,10,0
-84.41897721,33.71513743,2056,7610188,8-Jun,1461 Sylvan Rd SW,Atlanta,GA,30310-4124,1461 Sylvan Rd SW,Atlanta,30310-4124,"Portee, Artesza",aportee@atlanta.k12.ga.us,404.802.6200,404.756.2290,-84.418973,33.715131,2019,2018-19,761,Atlanta Public Schools,188,Sylvan Hills Middle School,Middle School,550,41,42,8,14,48,26,12,0
-84.44545923,33.86675446,2057,7610192,12-Sep,4111 Northside Pkwy NW,Atlanta,GA,30327-3015,4111 Northside Pkwy NW,Atlanta,30327-3015,"Douglass, Curtis",cwdouglass@atlanta.k12.ga.us,404.802.4700,404.351.8763,-84.445455,33.866748,2019,2018-19,761,Atlanta Public Schools,192,North Atlanta High School,High School,1978,13,119,13,3,37,37,23,0
-84.46563022,33.71725043,2058,7610196,PK-05,2326 Venetian Dr SW,Atlanta,GA,30311-3336,2326 Venetian Dr SW,Atlanta,30311-3336,"Momon, Tiffany",tmomon@atlanta.k12.ga.us,404.802.8100,404.752.0798,-84.465626,33.717244,2019,2018-19,761,Atlanta Public Schools,196,Cascade Elementary School,Elementary School,405,40,35,12,11,31,40,17,0
-84.39511421,33.76978344,2059,7610199,KK-08,531 Luckie St NW,Atlanta,GA,30313-2401,531 Luckie St NW,Atlanta,30313-2401,"Lamar, Tequila",tlamar@centennialacademycharter.org,404.802.8550,404.853.4089,-84.39511,33.769777,2019,2018-19,761,Atlanta Public Schools,199,Centennial Academy,Elementary School,812,26,68,6,27,53,19,2,0
-84.31493918,33.74498444,2060,7610201,PK-05,301 E Lake Blvd SE,Atlanta,GA,30317-3152,301 E Lake Blvd SE,Atlanta,30317-3152,"Oneill, Monishae",monisahe.oneill@drewcharterschool.org,404.687.0001,404.687.0480,-84.314935,33.744978,2019,2018-19,761,Atlanta Public Schools,201,Charles R. Drew Charter School,Elementary School,906,1,80,11,4,50,33,14,0
-84.35516719,33.73239143,2061,7610206,8-Jun,820 Essie Ave SE,Atlanta,GA,30316-2425,820 Essie Ave SE,Atlanta,30316-2425,"Goodgame, Cathey",cgoodgame@atlncs.org,678.904.0051,404.624.9907,-84.355163,33.732385,2019,2018-19,761,Atlanta Public Schools,206,Atlanta Neighborhood Charter - Middle,Middle School,232,3,24,11,0,50,46,0,4
-84.3643312,33.78996444,2062,7610207,12-Feb,690 Courtenay Dr NE,Atlanta,GA,30306-3421,690 Courtenay Dr NE,Atlanta,30306-3421,"Kennedy, Christina Nicole",ckennedy@hside.org,404.875.4551, ,-84.364327,33.789958,2019,2018-19,761,Atlanta Public Schools,207,Hillside Conant School,K12,59,481,12,10,8,42,42,8,0
-84.45100122,33.75611443,2063,7610212,12-Sep,98 Anderson Ave NW,Atlanta,GA,30314-1820,98 Anderson Ave NW,Atlanta,30314-1820,"Perry, Chanika",cperry@kippatlantacollegiate.org,404.326.4858, ,-84.450997,33.756108,2019,2018-19,761,Atlanta Public Schools,212,KIPP Atlanta Collegiate Academy,High School,775,14,62,8,3,71,19,5,2
-84.43472022,33.74200243,2064,7610213,KK-04,1448 Lucile Ave SW,Atlanta,GA,30310-1217,1448 Lucile Ave SW,Atlanta,30310-1217,"Ramdhanie, Lakeesha",lramdhanie@kippstriveprimary.org,404.924.6310, ,-84.434716,33.741996,2019,2018-19,761,Atlanta Public Schools,213,KIPP Strive Primary,Elementary School,506,5,29,3,3,97,0,0,0
-84.36702419,33.68963242,2065,7610214,KK-04,660 McWilliams Rd SE,Atlanta,GA,30315-7544,660 McWilliams Rd SE,Atlanta,30315-7544,"Walker, Terra", ,404.537.5252, ,-84.36702,33.689626,2019,2018-19,761,Atlanta Public Schools,214,KIPP Vision Primary,Elementary School,498,3,28,5,7,79,14,0,0
-84.42272821,33.76453744,2066,7610215,KK-04,350 Temple St NW,Atlanta,GA,30314-2721,350 Temple St NW,Atlanta,30314-2721,"Archibald, Audrianna", ,404.924.6310, ,-84.422724,33.764531,2019,2018-19,761,Atlanta Public Schools,215,Kipp WAYS Primary School,Elementary School,505,10,28,4,4,93,4,0,0
-84.48939523,33.73278243,2067,7610282,8-Jun,3116 Benjamin E Mays Dr SW,Atlanta,GA,30311-2234,3116 Benjamin E Mays Dr SW,Atlanta,30311-2234,"Stimpson, Kara",kmstimpson@atlanta.k12.ga.us,404.802.5900,404.699.6794,-84.489391,33.732776,2019,2018-19,761,Atlanta Public Schools,282,Young Middle School,Middle School,798,35,62,12,8,34,39,19,0
-84.3878502,33.70903943,2068,7610288,8-Jun,1670 Benjamin Weldon Bickers Dr SE,Atlanta,GA,30315-5102,1670 Benjamin Weldon Bickers Dr SE,Atlanta,30315-5102,"Abdur-Rahman, Luqman",Luqman.Abdurrahma@atlanta.k12.ga.us,404.802.6300,404.624.2118,-84.387846,33.709033,2019,2018-19,761,Atlanta Public Schools,288,Price Middle School,Middle School,381,31,30,9,0,63,30,7,0
-84.41340521,33.69810242,2069,7610296,PK-05,2040 Brewer Blvd SW,Atlanta,GA,30310-5055,2040 Brewer Blvd SW,Atlanta,30310-5055,"Ford, Tony",tony.ford@atlanta.k12.ga.us,404.802.3950,404.756.3996,-84.413401,33.698096,2019,2018-19,761,Atlanta Public Schools,296,Perkerson Elementary School,Elementary School,383,35,37,8,16,46,27,11,0
-84.45558323,33.81730845,2070,7610303,PK-05,2268 Adams Dr NW,Atlanta,GA,30318-1918,2268 Adams Dr NW,Atlanta,30318-1918,"Lawrence, Anita",ANITA.LAWERNCE@atlanta.k12.ga.us,404.802.8350,***.***.****,-84.455579,33.817302,2019,2018-19,761,Atlanta Public Schools,303,Bolton Academy,Elementary School,540,13,44,13,7,36,41,16,0
-84.51366624,33.67112641,2071,7610304,PK-05,3070 Fairburn Rd SW,Atlanta,GA,30331-5503,3070 Fairburn Rd SW,Atlanta,30331-5503,"Perry, Camisha",caperry@atlanta.k12.ga.us,404.802.3300,404.349.6736,-84.513662,33.67112,2019,2018-19,761,Atlanta Public Schools,304,Deerwood Academy School,Elementary School,634,29,48,14,0,33,46,21,0
-84.33158219,33.74058144,2072,7610305,PK-05,480 Clifton St SE,Atlanta,GA,30316-1736,480 Clifton St SE,Atlanta,30316-1736,"White, David",dwhite@atlanta.k12.ga.us,404.802.3400,xxx.xxx.xxxx,-84.331578,33.740575,2019,2018-19,761,Atlanta Public Schools,305,Burgess-Peterson Elementary School,Elementary School,462,12,41,15,0,34,37,29,0
-84.45069222,33.79367444,2073,7610314,KK-08,1903 Drew Dr NW,Atlanta,GA,30318-3508,1903 Drew Dr NW,Atlanta,30318-3508,"Reeves, Delana",delana@wacs.us,404.931.4827, ,-84.450688,33.793668,2019,2018-19,761,Atlanta Public Schools,314,Westside Atlanta Charter School,Elementary School,311,7,26,6,4,81,15,0,0
-84.42080921,33.75349443,2074,7610315,12-Sep,45 Whitehouse Dr SW,Atlanta,GA,30314-2934,45 Whitehouse Dr SW,Atlanta,30314-2934,"Coaxum, Angela",Angela.coaxumyoung@atlanta.k12.ga.us,404.802.4600, ,-84.420805,33.753488,2019,2018-19,761,Atlanta Public Schools,315,Booker T. Washington High School,High School,679,26,52,13,8,25,48,19,0
-84.3799062,33.73857743,2075,7610373,8-Jun,545 Hill St SE,Atlanta,GA,30312-3003,545 Hill St SE,Atlanta,30312-3003,"Brown, Paul",pwbrown@atlanta.k12.g.us,404.802.5400,404.330.4196,-84.379902,33.738571,2019,2018-19,761,Atlanta Public Schools,373,King Middle School,Middle School,790,28,56,12,9,32,39,20,0
-84.3984692,33.67504842,2076,7610403,12-Jun,2930 Forrest Hills Dr SW,Atlanta,GA,30315-9027,2930 Forrest Hills Dr SW,Atlanta,30315-9027,"Robinson, Zawadaski",zrobinson@atlanta.k12.ga.us,404.591.7275,404.792.5998,-84.398465,33.675042,2019,2018-19,761,Atlanta Public Schools,403,APS-Forrest Hills Academy,High School,129,448,26,11,12,31,50,8,0
-84.40787521,33.84350945,2077,7610415,KK-12,3260 Northside Dr NW,Atlanta,GA,30305-1910,3260 Northside Dr NW,Atlanta,30305-1910,"Knowles, Christopher",cknowles@atlantaclassical.org,404.369.3500, ,-84.407871,33.843503,2019,2018-19,761,Atlanta Public Schools,415,Atlanta Classical Academy,K12,667,3,53,8,8,70,19,2,2
-84.3760752,33.73572243,2078,7610505,KK-05,688 Grant St SE,Atlanta,GA,30315-1420,688 Grant St SE,Atlanta,30315-1420,"Zelski, Lara",lzelski@neighborhoodcharter.com,404.624.6226,404.624.9093,-84.376071,33.735716,2019,2018-19,761,Atlanta Public Schools,505,Atlanta Neighborhood Charter - Elementary,Elementary School,396,2,37,11,0,51,41,8,0
-84.52593624,33.75562843,2079,7610513,PK-05,4215 Bakers Ferry Rd SW,Atlanta,GA,30331-4401,4215 Bakers Ferry Rd SW,Atlanta,30331-4401,"Perry, Thalise",perryt@atlanta.k12.ga.us,404.802.8900, ,-84.525932,33.755622,2019,2018-19,761,Atlanta Public Schools,513,Miles Elementary School,Elementary School,564,36,45,11,2,44,38,16,0
-84.31098018,33.74640744,2080,7610515,12-Jun,300 E Lake Blvd SE,Atlanta,GA,30317-3100,300 E Lake Blvd SE,Atlanta,30317-3100,"McKnight, Peter",peter.mcknight@drewcharterschool.org,404.687.0001, ,-84.310976,33.746401,2019,2018-19,761,Atlanta Public Schools,515,Charles Drew Charter School JA/SA,High School,833,3,75,11,5,53,31,11,0
-84.49398124,33.77263144,2081,7610604,PK-05,631 Harwell Rd NW,Atlanta,GA,30318-5905,631 Harwell Rd NW,Atlanta,30318-5905,"Parker, Jerry",jparker@atlanta.k12.ga.us,404.802.5700,404.699.4569,-84.493977,33.772625,2019,2018-19,761,Atlanta Public Schools,604,Bazoline E. Usher/Collier Heights Elmentary School,Elementary School,397,29,36,13,3,42,33,22,0
-84.42272821,33.76453744,2082,7610605,8-May,350 Temple St NW,Atlanta,GA,30314-2721,350 Temple St NW,Atlanta,30314-2721,"Snyder, Nathaniel", ,404.475.1941,404.475.1946,-84.422724,33.764531,2019,2018-19,761,Atlanta Public Schools,605,KIPP West Atlanta Young Scholars Academy,Middle School,361,15,25,6,4,76,20,0,0
-84.44949922,33.78625844,2083,7611053,PK-05,1891 Johnson Rd NW,Atlanta,GA,30318-4015,1891 Johnson Rd NW,Atlanta,30318-4015,"Kilpatrick, Joi",joi.kilpatrick@atlanta.k12.ga.us,404.802.8150,404.792.5763,-84.449495,33.786252,2019,2018-19,761,Atlanta Public Schools,1053,Boyd Elementary School,Elementary School,436,32,35,14,0,34,40,26,0
-84.40970021,33.68070342,2084,7611063,PK-05,650 Cleveland Ave SW,Atlanta,GA,30315-7904,650 Cleveland Ave SW,Atlanta,30315-7904,"Broadway, Shuanta",sbroadway@atlanta.k12.ga.us,404.802.7650,404.768.5690,-84.409696,33.680697,2019,2018-19,761,Atlanta Public Schools,1063,Hutchinson Elementary School,Elementary School,426,56,35,15,0,37,29,34,0
-84.48945723,33.70192342,2085,7611064,PK-05,3090 McMurray Dr SW,Atlanta,GA,30311-4208,3090 McMurray Dr SW,Atlanta,30311-4208,"Salley, Joseph L",jlsalley@atlanta.k12.ga.us,404.802.7600,404.346.2546,-84.489453,33.701917,2019,2018-19,761,Atlanta Public Schools,1064,Kimberly Elementary School,Elementary School,453,57,37,11,11,38,35,16,0
-84.39002521,33.81944245,2086,7611066,PK-05,8 Peachtree Battle Ave NW,Atlanta,GA,30305-4110,8 Peachtree Battle Ave NW,Atlanta,30305-4110,"Waller, John",John.Waller@atlanta.k12.ga.us,404.802.7050,404.350.2831,-84.390021,33.819436,2019,2018-19,761,Atlanta Public Schools,1066,Rivers Elementary School,Elementary School,760,15,53,15,0,34,38,28,0
-84.3809642,33.74662843,2087,7611208,KK-08,211 Memorial Dr SE,Atlanta,GA,30312-2021,211 Memorial Dr SE,Atlanta,30312-2021,"Marshall, Jason",jason.marshall@wesleyacademy.org,678.904.9137, ,-84.38096,33.746622,2019,2018-19,761,Atlanta Public Schools,1208,Wesley International Academy Charter Facility,Elementary School,799,6,72,7,4,71,24,0,1
-84.48987823,33.69890442,2088,7611409,12-Sep,3099 Panther Trl SW,Atlanta,GA,30311-5423,3099 Panther Trl SW,Atlanta,30311-5423,"Powell, Shelly",spowell@atlanta.k12.ga.us,404.802.5300, ,-84.489874,33.698898,2019,2018-19,761,Atlanta Public Schools,1409,Therrell High School,High School,851,21,61,11,12,44,28,16,0
